course_name,absolute_course_url,school,school_absolute_url,subject_name,start_date
Presentation skills: Designing Presentation Slides,https://www.classcentral.com/course/slides-9643,London Business School,https://www.classcentral.com/university/tomsk-state,Business Courses,"22nd Jun, 2020"
Learning How To Learn for Youth,https://www.classcentral.com/course/learning-how-to-learn-youth-12569,Imperial College Business School Executive Education,https://www.classcentral.com/university/asu,Personal Development Courses,"12th Jun, 2020"
How to Succeed at: Writing Applications,https://www.classcentral.com/course/writing-applications-2248,COVID-19 Special Discount on Premium Online Tech Courses,https://www.classcentral.com/university/shef,Humanities Courses,"22nd Jun, 2020"
Social Psychology,https://www.classcentral.com/course/socialpsychology-555,Kellogg School of Management,https://www.classcentral.com/university/wesleyan,Social Sciences Courses,"1st Jun, 2020"
Introducción a las tecnologías para la Educación,https://www.classcentral.com/course/edx-introduccion-a-las-tecnologias-para-la-educacion-2956,Columbia Business School Executive Education,https://www.classcentral.com/university/upv,Education & Teaching Courses,Self paced
De-Mystifying Mindfulness,https://www.classcentral.com/course/mindfulness-6951,MIT xPRO,https://www.classcentral.com/university/leiden,Health & Medicine Courses,"22nd Jun, 2020"
Hadoop Platform and Application Framework,https://www.classcentral.com/course/hadoop-4269,Kellogg School of Management,https://www.classcentral.com/university/ucsd,Data Science Courses,"8th Jun, 2020"
Fundamentals of Graphic Design,https://www.classcentral.com/course/fundamentals-of-graphic-design-4792,New York University Tandon School of Engineering,https://www.classcentral.com/university/calarts,Art & Design Courses,"8th Jun, 2020"
Artificial Intelligence for Robotics,https://www.classcentral.com/course/udacity-artificial-intelligence-for-robotics-319,EMERITUS,https://www.classcentral.com/university/stanford,Engineering Courses,Self paced
Deep Learning,https://www.classcentral.com/course/deep-learning-nanodegree--nd101-18223,EMERITUS,https://www.classcentral.com/institution/amazon,Computer Science Courses,
Medical Neuroscience,https://www.classcentral.com/course/medicalneuro-384,UC Berkeley Executive Education,https://www.classcentral.com/university/duke,Science Courses,"1st Jun, 2020"
The Science of Gastronomy,https://www.classcentral.com/course/scigast-519,UC Berkeley Executive Education,https://www.classcentral.com/university/hkust,Science Courses,"14th Jul, 2020"
Computing in Python II: Control Structures,https://www.classcentral.com/course/edx-computing-in-python-ii-control-structures-11470,EMERITUS,https://www.classcentral.com/university/gatech,Programming Courses,Self paced
Introducción a la inversión bursátil,https://www.classcentral.com/course/edx-introduccion-a-la-inversion-bursatil-5316,London Business School,https://www.classcentral.com/university/upv,Business Courses,Self paced
Marketing Digital: Content & Community Manager,https://www.classcentral.com/course/edx-marketing-digital-content-community-manager-10386,London Business School,https://www.classcentral.com/university/galileo,Business Courses,Self paced
The Future of Work: Preparing for Disruption,https://www.classcentral.com/course/edx-the-future-of-work-preparing-for-disruption-13702,Imperial College Business School Executive Education,https://www.classcentral.com/institution/worldbank,Personal Development Courses,Self paced
Basic Spanish 1: Getting Started,https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698,COVID-19 Special Discount on Premium Online Tech Courses,https://www.classcentral.com/university/upv,Humanities Courses,Self paced
Modern & Contemporary American Poetry (“ModPo”),https://www.classcentral.com/course/modpo-356,COVID-19 Special Discount on Premium Online Tech Courses,https://www.classcentral.com/university/penn,Humanities Courses,Self paced
Justice,https://www.classcentral.com/course/edx-justice-610,Kellogg School of Management,https://www.classcentral.com/university/harvard,Social Sciences Courses,"10th Jun, 2020"
Early Childhood Care and Education (ECCE),https://www.classcentral.com/course/swayam-early-childhood-care-and-education-ecce-14020,Columbia Business School Executive Education,https://www.classcentral.com/institution/ugc,Education & Teaching Courses,"1st Jul, 2020"
Medicine and the Arts: Humanising Healthcare,https://www.classcentral.com/course/medicine-and-the-arts-3015,MIT xPRO,https://www.classcentral.com/university/uct,Health & Medicine Courses,"3rd Aug, 2020"
Mastering Data Analysis in Excel,https://www.classcentral.com/course/analytics-excel-4310,Kellogg School of Management,https://www.classcentral.com/university/duke,Data Science Courses,"8th Jun, 2020"
Guitar for Beginners,https://www.classcentral.com/course/guitar-522,New York University Tandon School of Engineering,https://www.classcentral.com/university/berklee,Art & Design Courses,"15th Jun, 2020"
The Music of the Beatles,https://www.classcentral.com/course/beatles-1135,New York University Tandon School of Engineering,https://www.classcentral.com/university/rochester,Art & Design Courses,"15th Jun, 2020"
Building a Future with Robots,https://www.classcentral.com/course/robotic-future-6721,EMERITUS,https://www.classcentral.com/university/shef,Engineering Courses,"25th May, 2020"
How to Code: Simple Data,https://www.classcentral.com/course/edx-how-to-code-simple-data-3465,EMERITUS,https://www.classcentral.com/university/ubc,Computer Science Courses,Self paced
Sheep in the Land of Fire and Ice,https://www.classcentral.com/course/edx-sheep-in-the-land-of-fire-and-ice-13245,UC Berkeley Executive Education,https://www.classcentral.com/university/iceland,Science Courses,Self paced
Paleontology: Theropod Dinosaurs and the Origin of Birds,https://www.classcentral.com/course/theropods-birds-5236,UC Berkeley Executive Education,https://www.classcentral.com/university/ualberta,Science Courses,"17th Jun, 2020"
Introduction to VBA/Excel Programming,https://www.classcentral.com/course/open-education-by-blackboard-introduction-to-vba-excel-programming-1797,EMERITUS,https://www.classcentral.com/institution/csupomona,Programming Courses,Self paced
Herramientas de la Inteligencia de Negocios,https://www.classcentral.com/course/edx-herramientas-de-la-inteligencia-de-negocios-10281,London Business School,https://www.classcentral.com/university/galileo,Business Courses,Self paced
How to Succeed at: Interviews,https://www.classcentral.com/course/interviews-2253,Imperial College Business School Executive Education,https://www.classcentral.com/university/shef,Personal Development Courses,"8th Jun, 2020"
Introduction to Dutch,https://www.classcentral.com/course/dutch-3014,COVID-19 Special Discount on Premium Online Tech Courses,https://www.classcentral.com/university/rug,Humanities Courses,"8th Jun, 2020"
Understanding the GDPR,https://www.classcentral.com/course/general-data-protection-regulation-9403,Kellogg School of Management,https://www.classcentral.com/university/rug,Social Sciences Courses,"8th Jun, 2020"
The IB Extended Essay: Managing your Research Project,https://www.classcentral.com/course/ib-extended-essay-12702,Columbia Business School Executive Education,https://www.classcentral.com/university/leeds,Education & Teaching Courses,"25th May, 2020"
Nutrition and Health: Micronutrients and Malnutrition,https://www.classcentral.com/course/edx-nutrition-and-health-micronutrients-and-malnutrition-3643,MIT xPRO,https://www.classcentral.com/university/wageningenur,Health & Medicine Courses,"6th Jul, 2020"
Introduction to Data Science in Python,https://www.classcentral.com/course/python-data-analysis-6671,Kellogg School of Management,https://www.classcentral.com/university/umich,Data Science Courses,"1st Jun, 2020"
Programming Max: Structuring Interactive Software for Digital Arts,https://www.classcentral.com/course/kadenze-programming-max-structuring-interactive-software-for-digital-arts-6411,New York University Tandon School of Engineering,https://www.classcentral.com/university/stanford,Art & Design Courses,Self paced
Introduction to Graphic Illustration,https://www.classcentral.com/course/kadenze-introduction-to-graphic-illustration-3773,New York University Tandon School of Engineering,https://www.classcentral.com/university/cornish,Art & Design Courses,Self paced
The Art of Structural Engineering: Vaults,https://www.classcentral.com/course/edx-the-art-of-structural-engineering-vaults-12040,EMERITUS,https://www.classcentral.com/university/princeton,Engineering Courses,Self paced
Aprendizaje automático y ciencia de datos,https://www.classcentral.com/course/edx-aprendizaje-automatico-y-ciencia-de-datos-12250,EMERITUS,https://www.classcentral.com/university/upv,Computer Science Courses,Self paced
Ecology and Wildlife Conservation,https://www.classcentral.com/course/ecology-and-wildlife-conservation-13667,UC Berkeley Executive Education,https://www.classcentral.com/university/leeds,Science Courses,"25th May, 2020"
Python for Everybody - Exploring Information,https://www.classcentral.com/course/independent-python-for-everybody-exploring-information-7363,EMERITUS,https://www.classcentral.com/subject/programming-and-software-development,Programming Courses,Self paced
Marketing in a Digital World,https://www.classcentral.com/course/dmdigitalworld-2750,London Business School,https://www.classcentral.com/university/illinois,Business Courses,"10th Jun, 2020"
Six Sigma: Define and Measure,https://www.classcentral.com/course/edx-six-sigma-define-and-measure-8450,London Business School,https://www.classcentral.com/university/tum,Business Courses,Self paced
Presentation skills: Speechwriting and Storytelling,https://www.classcentral.com/course/speechwriting-9646,Imperial College Business School Executive Education,https://www.classcentral.com/university/tomsk-state,Personal Development Courses,"8th Jun, 2020"
Aprender,https://www.classcentral.com/course/aprendo-4631,Imperial College Business School Executive Education,https://www.classcentral.com/university/unam,Personal Development Courses,"15th Jun, 2020"
HOPE: Human Odyssey to Political Existentialism,https://www.classcentral.com/course/edx-hope-human-odyssey-to-political-existentialism-11584,COVID-19 Special Discount on Premium Online Tech Courses,https://www.classcentral.com/university/princeton,Humanities Courses,Self paced
Tsinghua Chinese: Start Talking with 1.3 Billion People,https://www.classcentral.com/course/edx-tsinghua-chinese-start-talking-with-1-3-billion-people-5426,COVID-19 Special Discount on Premium Online Tech Courses,https://www.classcentral.com/university/tsu,Humanities Courses,Self paced
Game Theory,https://www.classcentral.com/course/game-theory-1-308,Kellogg School of Management,https://www.classcentral.com/university/stanford,Social Sciences Courses,"15th Jun, 2020"
Protecting Business Innovations via Patent,https://www.classcentral.com/course/protect-business-innovations-patent-10382,Kellogg School of Management,https://www.classcentral.com/university/hkust,Social Sciences Courses,"22nd Jun, 2020"
Transforming Digital Learning: Learning Design Meets Service Design,https://www.classcentral.com/course/digital-learning-12213,Columbia Business School Executive Education,https://www.classcentral.com/university/deakin,Education & Teaching Courses,"13th Jul, 2020"
Leaders of Learning,https://www.classcentral.com/course/edx-leaders-of-learning-2027,Columbia Business School Executive Education,https://www.classcentral.com/university/harvard,Education & Teaching Courses,Self paced
